payment_id,customer_id,payment_date,amount,payment_method,status,failure_reason,recovery_action,recovered,recovered_amount
PAY005190,CUST00124,2026-04-07,24189.75,netbanking,success,,no_action,False,0.0
PAY005191,CUST00136,2026-04-07,11560.19,wallet,success,,no_action,False,0.0
PAY005192,CUST00139,2026-04-07,8119.68,upi,success,,no_action,False,0.0
PAY005193,CUST00144,2026-04-07,16451.04,upi,success,,no_action,False,0.0
PAY005194,CUST00145,2026-04-07,6909.76,netbanking,failed,authentication_failed,reminder,True,6909.76
PAY005195,CUST00148,2026-04-07,3093.19,upi,success,,no_action,False,0.0
PAY005196,CUST00163,2026-04-07,22606.16,wallet,success,,no_action,False,0.0
PAY005197,CUST00169,2026-04-07,6933.12,upi,failed,network_error,retry,True,6933.12
PAY005198,CUST00170,2026-04-07,16282.43,wallet,success,,no_action,False,0.0
PAY005199,CUST00177,2026-04-07,4460.17,wallet,failed,insufficient_funds,reminder,True,4460.17
PAY005200,CUST00184,2026-04-07,21444.91,netbanking,failed,expired_card,reminder,False,0.0
PAY005201,CUST00185,2026-04-07,1354.14,card,success,,no_action,False,0.0
PAY005202,CUST00202,2026-04-07,6638.83,netbanking,success,,no_action,False,0.0
PAY005203,CUST00211,2026-04-07,9239.43,upi,success,,no_action,False,0.0
PAY005204,CUST00228,2026-04-07,4666.08,upi,success,,no_action,False,0.0
PAY005205,CUST00232,2026-04-07,18297.95,wallet,success,,no_action,False,0.0
PAY005206,CUST00251,2026-04-07,6727.68,upi,failed,insufficient_funds,escalate,False,0.0
PAY005207,CUST00256,2026-04-07,23158.87,upi,success,,no_action,False,0.0
PAY005208,CUST00263,2026-04-07,3870.38,wallet,success,,no_action,False,0.0
PAY005209,CUST00289,2026-04-07,3099.48,netbanking,success,,no_action,False,0.0
PAY005210,CUST00293,2026-04-07,13154.37,upi,success,,no_action,False,0.0
PAY005211,CUST00299,2026-04-07,4119.89,wallet,failed,authentication_failed,escalate,True,4119.89
PAY005212,CUST00305,2026-04-07,2355.28,wallet,success,,no_action,False,0.0
PAY005213,CUST00314,2026-04-07,2919.58,upi,success,,no_action,False,0.0
PAY005214,CUST00322,2026-04-07,2757.97,wallet,failed,card_declined,escalate,False,0.0
PAY005215,CUST00324,2026-04-07,13989.65,netbanking,success,,no_action,False,0.0
PAY005216,CUST00325,2026-04-07,17657.6,card,success,,no_action,False,0.0
PAY005217,CUST00328,2026-04-07,10941.34,card,success,,no_action,False,0.0
PAY005218,CUST00332,2026-04-07,12953.52,card,failed,timeout,reminder,True,12953.52
PAY005219,CUST00338,2026-04-07,802.53,wallet,failed,card_declined,reminder,True,802.53
PAY005220,CUST00354,2026-04-07,15069.03,card,success,,no_action,False,0.0
PAY005221,CUST00361,2026-04-07,11808.98,upi,success,,no_action,False,0.0
PAY005222,CUST00365,2026-04-07,3906.46,card,success,,no_action,False,0.0
PAY005223,CUST00367,2026-04-07,8165.09,upi,failed,timeout,payment_link,True,8165.09
PAY005224,CUST00368,2026-04-07,3906.62,netbanking,success,,no_action,False,0.0
PAY005225,CUST00372,2026-04-07,9036.27,card,failed,authentication_failed,payment_link,True,9036.27
PAY005226,CUST00376,2026-04-07,17804.07,card,success,,no_action,False,0.0
PAY005227,CUST00384,2026-04-07,2929.72,wallet,success,,no_action,False,0.0
PAY005228,CUST00386,2026-04-07,16127.35,wallet,failed,network_error,payment_link,False,0.0
PAY005229,CUST00389,2026-04-07,3152.92,netbanking,success,,no_action,False,0.0
PAY005230,CUST00413,2026-04-07,3316.31,upi,failed,expired_card,reminder,True,3316.31
PAY005231,CUST00414,2026-04-07,22704.86,card,success,,no_action,False,0.0
PAY005232,CUST00419,2026-04-07,4600.92,wallet,success,,no_action,False,0.0
PAY005233,CUST00422,2026-04-07,11423.47,netbanking,success,,no_action,False,0.0
PAY005234,CUST00436,2026-04-07,3650.07,netbanking,success,,no_action,False,0.0
PAY005235,CUST00440,2026-04-07,14381.01,card,success,,no_action,False,0.0
PAY005236,CUST00441,2026-04-07,20174.8,netbanking,success,,no_action,False,0.0
PAY005237,CUST00444,2026-04-07,10207.5,upi,success,,no_action,False,0.0
PAY005238,CUST00455,2026-04-07,7207.9,upi,success,,no_action,False,0.0
PAY005239,CUST00466,2026-04-07,6613.93,card,success,,no_action,False,0.0
PAY005240,CUST00481,2026-04-07,2370.18,wallet,success,,no_action,False,0.0
PAY005241,CUST00488,2026-04-07,7837.24,upi,success,,no_action,False,0.0
PAY005242,CUST00490,2026-04-07,16339.21,upi,success,,no_action,False,0.0
PAY005243,CUST00493,2026-04-07,12739.74,upi,success,,no_action,False,0.0
PAY005244,CUST00496,2026-04-07,7948.13,card,success,,no_action,False,0.0
PAY005245,CUST00498,2026-04-07,21858.74,wallet,failed,timeout,reminder,True,21858.74
PAY005246,CUST00500,2026-04-07,9396.63,netbanking,failed,timeout,retry,True,9396.63
PAY005247,CUST00504,2026-04-07,11023.4,wallet,failed,card_declined,escalate,False,0.0
PAY005248,CUST00512,2026-04-07,6757.96,upi,success,,no_action,False,0.0
PAY005249,CUST00515,2026-04-07,9028.64,card,failed,card_declined,payment_link,False,0.0
PAY005250,CUST00516,2026-04-07,1698.73,netbanking,success,,no_action,False,0.0
PAY005251,CUST00521,2026-04-07,4983.17,wallet,success,,no_action,False,0.0
PAY005252,CUST00522,2026-04-07,12617.41,upi,success,,no_action,False,0.0
PAY005253,CUST00523,2026-04-07,18854.2,netbanking,success,,no_action,False,0.0
PAY005254,CUST00528,2026-04-07,20338.75,card,failed,insufficient_funds,escalate,False,0.0
PAY005255,CUST00540,2026-04-07,22570.69,card,failed,authentication_failed,escalate,False,0.0
PAY005256,CUST00557,2026-04-07,7210.14,wallet,success,,no_action,False,0.0
PAY005257,CUST00566,2026-04-07,14468.4,upi,success,,no_action,False,0.0
PAY005258,CUST00586,2026-04-07,4930.17,upi,success,,no_action,False,0.0
PAY005259,CUST00591,2026-04-07,9383.53,netbanking,success,,no_action,False,0.0
PAY005260,CUST00620,2026-04-07,200.0,netbanking,success,,no_action,False,0.0
PAY005261,CUST00622,2026-04-07,11087.16,netbanking,success,,no_action,False,0.0
PAY005262,CUST00625,2026-04-07,22723.11,wallet,success,,no_action,False,0.0
PAY005263,CUST00630,2026-04-07,2645.16,card,success,,no_action,False,0.0
PAY005264,CUST00631,2026-04-07,6251.56,upi,failed,authentication_failed,escalate,False,0.0
PAY005265,CUST00632,2026-04-07,19522.0,netbanking,success,,no_action,False,0.0
PAY005266,CUST00660,2026-04-07,1826.78,upi,success,,no_action,False,0.0
PAY005267,CUST00661,2026-04-07,12876.43,card,success,,no_action,False,0.0
PAY005268,CUST00664,2026-04-07,16310.61,wallet,success,,no_action,False,0.0
PAY005269,CUST00667,2026-04-07,982.56,netbanking,failed,authentication_failed,reminder,True,982.56
PAY005270,CUST00668,2026-04-07,920.03,card,failed,insufficient_funds,reminder,False,0.0
PAY005271,CUST00671,2026-04-07,435.9,upi,success,,no_action,False,0.0
PAY005272,CUST00675,2026-04-07,3365.67,upi,success,,no_action,False,0.0
PAY005273,CUST00676,2026-04-07,8935.42,wallet,success,,no_action,False,0.0
PAY005274,CUST00681,2026-04-07,15945.15,upi,success,,no_action,False,0.0
PAY005275,CUST00701,2026-04-07,11628.97,upi,failed,timeout,payment_link,False,0.0
PAY005276,CUST00714,2026-04-07,23233.02,upi,success,,no_action,False,0.0
PAY005277,CUST00717,2026-04-07,4678.01,wallet,failed,timeout,reminder,True,4678.01
PAY005278,CUST00720,2026-04-07,18546.06,upi,success,,no_action,False,0.0
PAY005279,CUST00721,2026-04-07,8688.82,wallet,success,,no_action,False,0.0
PAY005280,CUST00740,2026-04-07,3183.67,upi,success,,no_action,False,0.0
PAY005281,CUST00746,2026-04-07,728.68,wallet,failed,card_declined,payment_link,True,728.68
PAY005282,CUST00775,2026-04-07,536.34,wallet,success,,no_action,False,0.0
PAY005283,CUST00779,2026-04-07,5884.68,upi,success,,no_action,False,0.0
PAY005284,CUST00785,2026-04-07,6707.92,wallet,success,,no_action,False,0.0
PAY005285,CUST00808,2026-04-07,21333.42,netbanking,success,,no_action,False,0.0
PAY005286,CUST00809,2026-04-07,26611.96,wallet,success,,no_action,False,0.0
PAY005287,CUST00813,2026-04-07,2431.54,card,failed,network_error,payment_link,True,2431.54
PAY005288,CUST00822,2026-04-07,821.15,netbanking,success,,no_action,False,0.0
PAY005289,CUST00825,2026-04-07,22453.25,netbanking,failed,expired_card,payment_link,True,22453.25
PAY005290,CUST00828,2026-04-07,7428.74,netbanking,failed,expired_card,reminder,True,7428.74
PAY005291,CUST00834,2026-04-07,11678.25,wallet,success,,no_action,False,0.0
PAY005292,CUST00838,2026-04-07,14581.83,upi,failed,card_declined,escalate,True,14581.83
PAY005293,CUST00869,2026-04-07,12373.53,upi,success,,no_action,False,0.0
PAY005294,CUST00870,2026-04-07,2922.63,wallet,failed,authentication_failed,escalate,True,2922.63
PAY005295,CUST00878,2026-04-07,4200.56,netbanking,success,,no_action,False,0.0
PAY005296,CUST00884,2026-04-07,15263.01,upi,success,,no_action,False,0.0
PAY005297,CUST00890,2026-04-07,1259.08,card,success,,no_action,False,0.0
PAY005298,CUST00891,2026-04-07,12031.17,wallet,success,,no_action,False,0.0
PAY005299,CUST00893,2026-04-07,16319.13,upi,failed,network_error,reminder,True,16319.13
PAY005300,CUST00894,2026-04-07,12316.6,card,success,,no_action,False,0.0
PAY005301,CUST00899,2026-04-07,1273.45,upi,failed,timeout,reminder,True,1273.45
PAY005302,CUST00904,2026-04-07,4173.74,upi,success,,no_action,False,0.0
PAY005303,CUST00926,2026-04-07,9373.76,wallet,success,,no_action,False,0.0
PAY005304,CUST00927,2026-04-07,5921.0,wallet,success,,no_action,False,0.0
PAY005305,CUST00949,2026-04-07,13906.13,upi,success,,no_action,False,0.0
PAY005306,CUST00955,2026-04-07,16093.42,card,success,,no_action,False,0.0
PAY005307,CUST00965,2026-04-07,20149.52,upi,success,,no_action,False,0.0
PAY005308,CUST00973,2026-04-07,14008.01,upi,success,,no_action,False,0.0
PAY005309,CUST00984,2026-04-07,21707.36,netbanking,success,,no_action,False,0.0
PAY005310,CUST00997,2026-04-07,12003.58,upi,success,,no_action,False,0.0
PAY005311,CUST01000,2026-04-07,3669.29,netbanking,success,,no_action,False,0.0
PAY005312,CUST00001,2026-04-08,1712.6,netbanking,failed,insufficient_funds,payment_link,False,0.0
PAY005313,CUST00004,2026-04-08,7118.67,upi,failed,timeout,payment_link,False,0.0
PAY005314,CUST00007,2026-04-08,1714.06,netbanking,success,,no_action,False,0.0
PAY005315,CUST00020,2026-04-08,2001.16,netbanking,failed,expired_card,payment_link,False,0.0
PAY005316,CUST00027,2026-04-08,5200.5,upi,success,,no_action,False,0.0
PAY005317,CUST00032,2026-04-08,8074.72,upi,success,,no_action,False,0.0
PAY005318,CUST00036,2026-04-08,13652.67,wallet,success,,no_action,False,0.0
PAY005319,CUST00044,2026-04-08,802.85,netbanking,failed,authentication_failed,payment_link,True,802.85
PAY005320,CUST00046,2026-04-08,1527.93,netbanking,success,,no_action,False,0.0
PAY005321,CUST00048,2026-04-08,7812.04,card,failed,card_declined,payment_link,True,7812.04
PAY005322,CUST00058,2026-04-08,18796.16,wallet,success,,no_action,False,0.0
PAY005323,CUST00061,2026-04-08,19754.56,netbanking,success,,no_action,False,0.0
PAY005324,CUST00068,2026-04-08,843.12,netbanking,success,,no_action,False,0.0
PAY005325,CUST00074,2026-04-08,23111.78,card,success,,no_action,False,0.0
PAY005326,CUST00079,2026-04-08,6030.88,card,success,,no_action,False,0.0
PAY005327,CUST00093,2026-04-08,4426.05,card,failed,card_declined,escalate,False,0.0
PAY005328,CUST00112,2026-04-08,4293.87,card,success,,no_action,False,0.0
PAY005329,CUST00118,2026-04-08,5907.49,wallet,success,,no_action,False,0.0
PAY005330,CUST00151,2026-04-08,20727.03,upi,success,,no_action,False,0.0
PAY005331,CUST00160,2026-04-08,18311.0,upi,success,,no_action,False,0.0
PAY005332,CUST00161,2026-04-08,20447.78,card,success,,no_action,False,0.0
PAY005333,CUST00171,2026-04-08,4059.82,netbanking,success,,no_action,False,0.0
PAY005334,CUST00173,2026-04-08,22824.94,card,failed,expired_card,reminder,True,22824.94
PAY005335,CUST00176,2026-04-08,9845.2,netbanking,success,,no_action,False,0.0
PAY005336,CUST00186,2026-04-08,9046.62,wallet,success,,no_action,False,0.0
PAY005337,CUST00196,2026-04-08,8243.39,wallet,success,,no_action,False,0.0
PAY005338,CUST00200,2026-04-08,9069.25,netbanking,failed,card_declined,payment_link,True,9069.25
PAY005339,CUST00212,2026-04-08,3324.27,upi,success,,no_action,False,0.0
PAY005340,CUST00216,2026-04-08,11075.99,card,success,,no_action,False,0.0
PAY005341,CUST00220,2026-04-08,13290.58,upi,success,,no_action,False,0.0
PAY005342,CUST00222,2026-04-08,20109.44,upi,success,,no_action,False,0.0
PAY005343,CUST00223,2026-04-08,18066.63,upi,failed,network_error,retry,False,0.0
PAY005344,CUST00227,2026-04-08,27190.18,card,success,,no_action,False,0.0
PAY005345,CUST00229,2026-04-08,2936.06,wallet,success,,no_action,False,0.0
PAY005346,CUST00235,2026-04-08,7392.4,netbanking,failed,network_error,payment_link,True,7392.4
PAY005347,CUST00245,2026-04-08,5115.29,wallet,success,,no_action,False,0.0
PAY005348,CUST00254,2026-04-08,9810.28,card,failed,timeout,reminder,True,9810.28
PAY005349,CUST00258,2026-04-08,9883.21,upi,success,,no_action,False,0.0
PAY005350,CUST00261,2026-04-08,15876.59,card,success,,no_action,False,0.0
PAY005351,CUST00273,2026-04-08,9986.39,card,success,,no_action,False,0.0
PAY005352,CUST00276,2026-04-08,9562.6,card,success,,no_action,False,0.0
PAY005353,CUST00294,2026-04-08,1933.07,upi,success,,no_action,False,0.0
PAY005354,CUST00298,2026-04-08,19663.64,card,success,,no_action,False,0.0
PAY005355,CUST00303,2026-04-08,11596.23,upi,success,,no_action,False,0.0
PAY005356,CUST00306,2026-04-08,16922.06,netbanking,success,,no_action,False,0.0
PAY005357,CUST00311,2026-04-08,9098.66,wallet,success,,no_action,False,0.0
PAY005358,CUST00313,2026-04-08,10224.15,card,failed,card_declined,payment_link,False,0.0
PAY005359,CUST00317,2026-04-08,10017.51,wallet,failed,card_declined,escalate,False,0.0
PAY005360,CUST00320,2026-04-08,11119.1,card,success,,no_action,False,0.0
PAY005361,CUST00323,2026-04-08,11525.98,wallet,failed,authentication_failed,reminder,False,0.0
PAY005362,CUST00336,2026-04-08,18680.09,card,success,,no_action,False,0.0
PAY005363,CUST00344,2026-04-08,807.74,card,failed,card_declined,payment_link,True,807.74
PAY005364,CUST00358,2026-04-08,14237.51,card,failed,expired_card,reminder,True,14237.51
PAY005365,CUST00366,2026-04-08,200.0,netbanking,success,,no_action,False,0.0
PAY005366,CUST00377,2026-04-08,21545.21,netbanking,success,,no_action,False,0.0
PAY005367,CUST00416,2026-04-08,1092.71,card,success,,no_action,False,0.0
PAY005368,CUST00425,2026-04-08,24565.07,netbanking,success,,no_action,False,0.0
PAY005369,CUST00427,2026-04-08,10058.59,netbanking,success,,no_action,False,0.0
PAY005370,CUST00438,2026-04-08,12632.84,wallet,success,,no_action,False,0.0
PAY005371,CUST00439,2026-04-08,3089.52,wallet,success,,no_action,False,0.0
PAY005372,CUST00453,2026-04-08,1473.95,netbanking,success,,no_action,False,0.0
PAY005373,CUST00465,2026-04-08,13539.51,netbanking,success,,no_action,False,0.0
PAY005374,CUST00467,2026-04-08,9163.16,wallet,success,,no_action,False,0.0
PAY005375,CUST00470,2026-04-08,18839.29,wallet,success,,no_action,False,0.0
PAY005376,CUST00471,2026-04-08,2310.34,wallet,failed,card_declined,payment_link,True,2310.34
PAY005377,CUST00472,2026-04-08,8874.28,upi,success,,no_action,False,0.0
PAY005378,CUST00473,2026-04-08,6430.26,upi,failed,timeout,reminder,False,0.0
PAY005379,CUST00482,2026-04-08,1638.83,netbanking,success,,no_action,False,0.0
PAY005380,CUST00487,2026-04-08,1784.14,card,success,,no_action,False,0.0
PAY005381,CUST00501,2026-04-08,11842.11,wallet,success,,no_action,False,0.0
PAY005382,CUST00506,2026-04-08,18880.91,wallet,success,,no_action,False,0.0
PAY005383,CUST00511,2026-04-08,1247.5,upi,success,,no_action,False,0.0
PAY005384,CUST00543,2026-04-08,12948.12,wallet,success,,no_action,False,0.0
PAY005385,CUST00549,2026-04-08,22393.49,netbanking,success,,no_action,False,0.0
PAY005386,CUST00553,2026-04-08,7519.52,upi,success,,no_action,False,0.0
PAY005387,CUST00571,2026-04-08,1803.04,upi,failed,expired_card,reminder,True,1803.04
PAY005388,CUST00579,2026-04-08,6184.49,netbanking,success,,no_action,False,0.0
PAY005389,CUST00589,2026-04-08,2271.33,card,failed,insufficient_funds,escalate,True,2271.33
PAY005390,CUST00592,2026-04-08,3034.47,card,failed,authentication_failed,reminder,True,3034.47
PAY005391,CUST00602,2026-04-08,3220.61,card,failed,insufficient_funds,reminder,True,3220.61
PAY005392,CUST00608,2026-04-08,10183.68,wallet,success,,no_action,False,0.0
PAY005393,CUST00612,2026-04-08,5850.27,card,success,,no_action,False,0.0
PAY005394,CUST00615,2026-04-08,4291.85,card,success,,no_action,False,0.0
PAY005395,CUST00621,2026-04-08,16800.79,card,success,,no_action,False,0.0
PAY005396,CUST00629,2026-04-08,19978.76,upi,success,,no_action,False,0.0
PAY005397,CUST00638,2026-04-08,2393.5,wallet,success,,no_action,False,0.0
PAY005398,CUST00643,2026-04-08,4343.75,wallet,success,,no_action,False,0.0
PAY005399,CUST00646,2026-04-08,4791.13,card,success,,no_action,False,0.0
PAY005400,CUST00656,2026-04-08,7258.89,netbanking,failed,insufficient_funds,payment_link,True,7258.89
PAY005401,CUST00659,2026-04-08,12296.5,card,success,,no_action,False,0.0
PAY005402,CUST00693,2026-04-08,5260.71,card,failed,network_error,payment_link,True,5260.71
PAY005403,CUST00694,2026-04-08,914.92,card,success,,no_action,False,0.0
PAY005404,CUST00702,2026-04-08,15216.72,upi,success,,no_action,False,0.0
PAY005405,CUST00704,2026-04-08,1000.8,upi,success,,no_action,False,0.0
PAY005406,CUST00710,2026-04-08,13975.16,upi,success,,no_action,False,0.0
PAY005407,CUST00713,2026-04-08,4989.35,wallet,success,,no_action,False,0.0
PAY005408,CUST00716,2026-04-08,13100.9,wallet,success,,no_action,False,0.0
PAY005409,CUST00725,2026-04-08,6993.44,netbanking,success,,no_action,False,0.0
PAY005410,CUST00732,2026-04-08,2939.83,wallet,success,,no_action,False,0.0
PAY005411,CUST00738,2026-04-08,10751.56,netbanking,success,,no_action,False,0.0
PAY005412,CUST00741,2026-04-08,3382.33,upi,success,,no_action,False,0.0
PAY005413,CUST00742,2026-04-08,8065.42,netbanking,success,,no_action,False,0.0
PAY005414,CUST00744,2026-04-08,14573.92,upi,success,,no_action,False,0.0
PAY005415,CUST00750,2026-04-08,14388.35,netbanking,success,,no_action,False,0.0
PAY005416,CUST00754,2026-04-08,1077.12,upi,success,,no_action,False,0.0
PAY005417,CUST00770,2026-04-08,3055.27,netbanking,success,,no_action,False,0.0
PAY005418,CUST00771,2026-04-08,11210.34,upi,success,,no_action,False,0.0
PAY005419,CUST00772,2026-04-08,18305.66,upi,failed,network_error,payment_link,False,0.0
PAY005420,CUST00797,2026-04-08,6837.88,wallet,success,,no_action,False,0.0
PAY005421,CUST00798,2026-04-08,15792.29,wallet,success,,no_action,False,0.0
PAY005422,CUST00800,2026-04-08,7606.53,card,failed,network_error,reminder,False,0.0
PAY005423,CUST00801,2026-04-08,20710.7,netbanking,success,,no_action,False,0.0
PAY005424,CUST00804,2026-04-08,3934.09,card,success,,no_action,False,0.0
PAY005425,CUST00814,2026-04-08,7253.17,card,failed,authentication_failed,payment_link,True,7253.17
PAY005426,CUST00817,2026-04-08,15172.96,wallet,success,,no_action,False,0.0
PAY005427,CUST00818,2026-04-08,1761.28,card,success,,no_action,False,0.0
PAY005428,CUST00819,2026-04-08,14203.05,upi,failed,expired_card,reminder,True,14203.05
PAY005429,CUST00820,2026-04-08,20204.61,netbanking,success,,no_action,False,0.0
PAY005430,CUST00827,2026-04-08,22909.65,netbanking,success,,no_action,False,0.0
