payment_id,customer_id,payment_date,amount,payment_method,failure_reason,customer_lifetime_value,previous_payment_count,previous_success_count,previous_failure_count,previous_average_amount,customer_success_rate,amount_vs_customer_average,recent_failure_count,recovered
PAY000164,CUST00573,2026-03-01,16907.91,card,timeout,188176.28,0,0,0,16907.91,0.0,1.0,0,True
PAY003765,CUST00573,2026-03-27,15554.6,netbanking,insufficient_funds,188176.28,5,4,1,16895.07,0.8,0.9206591035136286,1,False
PAY006211,CUST00573,2026-04-15,13214.54,netbanking,card_declined,188176.28,7,5,2,15727.490000000002,0.7142857142857143,0.8402192593986707,1,False
PAY004578,CUST00574,2026-04-02,14008.98,card,card_declined,389533.63,5,5,0,15407.748000000001,1.0,0.9092165837603262,0,True
PAY006534,CUST00574,2026-04-18,9828.38,wallet,timeout,389533.63,8,7,1,15966.97125,0.875,0.6155444164152296,1,True
PAY003766,CUST00575,2026-03-27,3384.95,card,card_declined,47053.73,3,3,0,3751.3133333333335,1.0,0.9023373147537661,0,True
PAY005108,CUST00575,2026-04-06,4264.53,card,expired_card,47053.73,5,4,1,3935.882,0.8,1.0835004707966345,1,True
PAY007430,CUST00575,2026-04-27,4988.28,netbanking,insufficient_funds,47053.73,8,6,2,3727.6949999999997,0.75,1.338167419813048,1,False
PAY008109,CUST00575,2026-05-05,2845.25,wallet,authentication_failed,47053.73,9,6,3,3867.7599999999998,0.6666666666666666,0.735632510807289,2,False
PAY006103,CUST00576,2026-04-14,7014.76,netbanking,authentication_failed,82917.9,5,5,0,6459.778,1.0,1.0859134787604157,0,True
PAY000715,CUST00577,2026-03-06,2067.4,upi,expired_card,338614.51,1,1,0,1989.37,1.0,1.0392234727577072,0,False
PAY001630,CUST00577,2026-03-12,994.06,netbanking,network_error,338614.51,2,1,1,2028.385,0.5,0.49007461601224617,1,True
PAY003907,CUST00577,2026-03-28,1463.78,wallet,card_declined,338614.51,4,2,2,1588.4099999999999,0.5,0.9215378900913492,2,False
PAY001178,CUST00578,2026-03-09,1358.26,card,card_declined,332659.65,0,0,0,1358.26,0.0,1.0,0,True
PAY004579,CUST00578,2026-04-02,1579.86,netbanking,timeout,332659.65,2,1,1,1400.3899999999999,0.5,1.128157156220767,1,True
PAY006333,CUST00578,2026-04-16,1373.33,netbanking,network_error,332659.65,5,3,2,1470.002,0.6,0.9342368241675861,1,True
PAY004173,CUST00579,2026-03-30,7941.5,netbanking,expired_card,223811.87,3,3,0,6263.923333333333,1.0,1.2678156448274964,0,False
PAY004982,CUST00579,2026-04-05,6847.68,card,authentication_failed,223811.87,4,3,1,6683.3175,0.75,1.024592951030682,1,True
PAY005762,CUST00579,2026-04-11,5950.28,netbanking,card_declined,223811.87,6,4,2,6627.573333333334,0.6666666666666666,0.8978067387158295,2,True
PAY009562,CUST00579,2026-06-03,8134.01,upi,authentication_failed,223811.87,14,11,3,6152.303571428572,0.7857142857142857,1.322108037349541,0,True
PAY005518,CUST00580,2026-04-09,5406.84,upi,insufficient_funds,378696.86,5,5,0,3675.118,1.0,1.4712017410053229,0,False
PAY007768,CUST00580,2026-05-01,3955.3,netbanking,timeout,378696.86,8,7,1,3804.65375,0.875,1.0395952588326862,1,True
PAY009050,CUST00580,2026-05-20,3460.01,card,timeout,378696.86,10,8,2,3706.0730000000003,0.8,0.9336054632491049,1,False
PAY009228,CUST00580,2026-05-24,4231.86,card,card_declined,378696.86,11,8,3,3683.703636363636,0.7272727272727273,1.1488057720564826,2,False
PAY000473,CUST00581,2026-03-04,687.25,wallet,insufficient_funds,217807.25,0,0,0,687.25,0.0,1.0,0,False
PAY004712,CUST00581,2026-04-03,880.27,wallet,authentication_failed,217807.25,4,3,1,691.685,0.75,1.2726457852924382,1,True
PAY006334,CUST00581,2026-04-16,995.23,card,authentication_failed,217807.25,6,4,2,736.0749999999999,0.6666666666666666,1.3520768943382129,1,True
PAY000058,CUST00583,2026-02-28,14836.76,netbanking,card_declined,335230.62,0,0,0,14836.76,0.0,1.0,0,True
PAY000474,CUST00583,2026-03-04,9857.55,wallet,expired_card,335230.62,1,0,1,14836.76,0.0,0.6644004486154659,1,False
PAY007509,CUST00584,2026-04-28,7786.2,card,expired_card,200655.38,7,7,0,6780.592857142858,1.0,1.148306669349393,0,True
PAY008476,CUST00584,2026-05-10,6978.55,netbanking,authentication_failed,200655.38,8,7,1,6906.29375,0.875,1.0104623771614116,1,True
PAY001180,CUST00585,2026-03-09,7194.84,netbanking,card_declined,8805.11,2,2,0,11896.54,1.0,0.6047842481931721,0,True
PAY003341,CUST00585,2026-03-24,11524.58,upi,timeout,8805.11,4,3,1,10336.3875,0.75,1.1149523951187008,1,True
PAY004057,CUST00586,2026-03-29,6762.86,netbanking,authentication_failed,109560.82,4,4,0,7234.8025,1.0,0.9347677424504677,0,False
PAY006105,CUST00586,2026-04-14,5612.85,card,expired_card,109560.82,6,5,1,6772.04,0.8333333333333334,0.8288270594975813,1,False
PAY002154,CUST00587,2026-03-16,11552.84,card,expired_card,131482.15,1,1,0,10032.19,1.0,1.1515770734007231,0,False
PAY003480,CUST00587,2026-03-25,16764.79,card,expired_card,131482.15,2,1,1,10792.515,0.5,1.5533719434256057,1,False
PAY007605,CUST00587,2026-04-29,9073.8,wallet,insufficient_funds,131482.15,10,8,2,14459.001,0.8,0.6275537293344124,0,True
PAY007956,CUST00587,2026-05-03,13769.12,card,authentication_failed,131482.15,11,8,3,13969.437272727273,0.7272727272727273,0.9856603191083184,1,True
PAY008690,CUST00587,2026-05-13,8144.29,wallet,network_error,131482.15,12,8,4,13952.744166666665,0.6666666666666666,0.5837052484239511,2,False
PAY000165,CUST00589,2026-03-01,3169.06,wallet,card_declined,91968.93,0,0,0,3169.06,0.0,1.0,0,False
PAY000716,CUST00589,2026-03-06,4068.68,wallet,insufficient_funds,91968.93,1,0,1,3169.06,0.0,1.2838759758414167,1,False
PAY003770,CUST00589,2026-03-27,2681.57,wallet,insufficient_funds,91968.93,3,1,2,3388.1433333333334,0.3333333333333333,0.7914570713753747,2,True
PAY004174,CUST00589,2026-03-30,1918.86,upi,expired_card,91968.93,4,1,3,3211.5,0.25,0.5974964969640355,3,False
PAY005113,CUST00589,2026-04-06,3793.86,card,timeout,91968.93,5,1,4,2952.972,0.2,1.2847598961317614,2,True
PAY005389,CUST00589,2026-04-08,2271.33,card,insufficient_funds,91968.93,6,1,5,3093.1200000000003,0.16666666666666666,0.734316806331471,3,True
PAY007342,CUST00589,2026-04-26,4013.77,card,card_declined,91968.93,8,2,6,2945.3925,0.25,1.36272839697935,4,False
PAY008547,CUST00589,2026-05-11,4011.99,card,authentication_failed,91968.93,10,3,7,3025.862,0.3,1.3258998592797688,1,False
PAY004828,CUST00590,2026-04-04,4266.63,wallet,insufficient_funds,353317.28,6,6,0,4648.554999999999,1.0,0.917840059975627,0,False
PAY008691,CUST00590,2026-05-13,2126.85,card,card_declined,353317.28,10,9,1,4684.904,0.9,0.453979419855775,0,True
PAY002046,CUST00591,2026-03-15,15384.96,netbanking,authentication_failed,417510.33,1,1,0,12226.41,1.0,1.2583383020854035,0,True
PAY003771,CUST00591,2026-03-27,11917.47,card,network_error,417510.33,2,1,1,13805.685,0.5,0.863229169722473,1,True
PAY005390,CUST00592,2026-04-08,3034.47,card,authentication_failed,40677.37,5,5,0,2385.268,1.0,1.2721715128027542,0,True
PAY000362,CUST00593,2026-03-03,7080.5,netbanking,insufficient_funds,25939.62,0,0,0,7080.5,0.0,1.0,0,False
PAY001908,CUST00593,2026-03-14,8872.4,netbanking,card_declined,25939.62,2,1,1,8002.845,0.5,1.1086557343044878,1,True
PAY002156,CUST00593,2026-03-16,8762.78,wallet,card_declined,25939.62,3,1,2,8292.696666666667,0.3333333333333333,1.0566864256862163,2,False
PAY002905,CUST00593,2026-03-21,6497.5,card,network_error,25939.62,4,1,3,8410.2175,0.25,0.772572171884972,3,False
PAY005114,CUST00595,2026-04-06,9496.77,upi,insufficient_funds,290000.78,4,4,0,9747.935,1.0,0.9742340300791912,0,True
PAY004438,CUST00596,2026-04-01,793.49,card,expired_card,356201.99,3,3,0,1445.54,1.0,0.5489228938666519,0,True
PAY006760,CUST00596,2026-04-20,1881.83,upi,insufficient_funds,356201.99,5,4,1,1354.56,0.8,1.3892555516182377,1,True
PAY007054,CUST00596,2026-04-23,1077.82,wallet,network_error,356201.99,6,4,2,1442.4383333333333,0.6666666666666666,0.7472208517290745,2,False
PAY009002,CUST00596,2026-05-19,1846.64,upi,insufficient_funds,356201.99,9,6,3,1362.9677777777777,0.6666666666666666,1.3548669529156556,2,False
PAY001182,CUST00597,2026-03-09,4694.24,wallet,card_declined,62010.82,1,1,0,5169.3,1.0,0.9080997427117791,0,False
PAY006537,CUST00597,2026-04-18,5006.77,wallet,network_error,62010.82,6,5,1,5813.758333333334,0.8333333333333334,0.8611933473900274,0,True
PAY007055,CUST00597,2026-04-23,5624.5,upi,insufficient_funds,62010.82,7,5,2,5698.4742857142855,0.7142857142857143,0.9870185804120001,1,True
PAY008910,CUST00597,2026-05-17,4184.92,wallet,card_declined,62010.82,9,6,3,5649.185555555556,0.6666666666666666,0.7408005913143428,2,True
PAY009873,CUST00597,2026-07-03,5988.98,card,insufficient_funds,62010.82,14,10,4,5636.287857142857,0.7142857142857143,1.0625752537479392,0,True
PAY009136,CUST00598,2026-05-22,5387.96,upi,network_error,165760.25,12,12,0,4892.305,1.0,1.1013131846849287,0,True
PAY003774,CUST00599,2026-03-27,15982.03,upi,insufficient_funds,310972.01,3,3,0,18163.920000000002,1.0,0.8798778017080013,0,True
PAY005876,CUST00600,2026-04-12,2749.47,card,authentication_failed,460286.03,4,4,0,4291.91,1.0,0.6406168815282706,0,True
PAY005116,CUST00601,2026-04-06,2343.0,wallet,card_declined,423019.76,5,5,0,3405.8,1.0,0.6879440953667273,0,False
PAY006109,CUST00601,2026-04-14,2988.97,netbanking,expired_card,423019.76,7,6,1,3388.035714285714,0.8571428571428571,0.8822132504084752,1,True
PAY005391,CUST00602,2026-04-08,3220.61,card,insufficient_funds,296491.29,3,3,0,4505.3533333333335,1.0,0.7148407154155871,0,True
PAY009667,CUST00602,2026-06-08,5272.95,netbanking,network_error,296491.29,13,12,1,5191.720769230769,0.9230769230769231,1.0156459167162155,0,True
PAY003188,CUST00603,2026-03-23,11440.33,netbanking,network_error,200904.51,4,4,0,9164.2575,1.0,1.248364092781112,0,True
PAY003482,CUST00603,2026-03-25,8630.25,netbanking,card_declined,200904.51,5,4,1,9619.472,0.8,0.8971646260834275,1,True
PAY006214,CUST00604,2026-04-15,7605.6,upi,card_declined,173059.07,4,4,0,11039.5875,1.0,0.6889387850768881,0,True
PAY008036,CUST00604,2026-05-04,12360.5,card,authentication_failed,173059.07,6,5,1,11026.436666666666,0.8333333333333334,1.1209877110495956,1,True
PAY009522,CUST00604,2026-06-02,11517.13,upi,network_error,173059.07,10,8,2,11546.722,0.8,0.9974371947293785,1,True
PAY009626,CUST00604,2026-06-06,11982.23,netbanking,card_declined,173059.07,11,8,3,11544.031818181818,0.7272727272727273,1.0379588508347681,1,False
PAY009716,CUST00604,2026-06-10,9812.26,card,card_declined,173059.07,12,8,4,11580.548333333332,0.6666666666666666,0.8473053017495287,2,False
PAY000059,CUST00605,2026-02-28,6403.02,netbanking,expired_card,88225.69,0,0,0,6403.02,0.0,1.0,0,False
PAY001632,CUST00605,2026-03-12,7125.24,upi,card_declined,88225.69,3,2,1,7778.946666666667,0.6666666666666666,0.9159646293157085,1,True
PAY002908,CUST00605,2026-03-21,10066.01,wallet,authentication_failed,88225.69,4,2,2,7615.52,0.5,1.3217757946929427,2,True
PAY004583,CUST00605,2026-04-02,8659.29,wallet,authentication_failed,88225.69,5,2,3,8105.6179999999995,0.4,1.0683071913825697,2,False
PAY002049,CUST00606,2026-03-15,23224.1,upi,network_error,61443.19,1,1,0,17851.13,1.0,1.30098766856776,0,True
PAY003189,CUST00606,2026-03-23,8963.04,upi,expired_card,61443.19,2,1,1,20537.614999999998,0.5,0.4364206846802806,1,True
PAY006659,CUST00606,2026-04-19,16571.72,netbanking,card_declined,61443.19,5,3,2,14730.244,0.6,1.1250132720136883,1,True
PAY000845,CUST00607,2026-03-07,762.22,netbanking,authentication_failed,453431.75,0,0,0,762.22,0.0,1.0,0,True
PAY001521,CUST00607,2026-03-11,956.98,card,expired_card,453431.75,1,0,1,762.22,0.0,1.255516779932303,1,False
PAY002747,CUST00607,2026-03-20,888.63,wallet,insufficient_funds,453431.75,2,0,2,859.6,0.0,1.033771521637971,2,False
PAY004584,CUST00607,2026-04-02,729.57,wallet,expired_card,453431.75,5,2,3,889.336,0.4,0.8203536121330971,3,False
PAY008616,CUST00608,2026-05-12,12795.1,wallet,authentication_failed,365052.66,10,10,0,10960.118,1.0,1.1674235624105507,0,False
PAY003629,CUST00609,2026-03-26,18357.16,netbanking,expired_card,408443.32,2,2,0,18174.09,1.0,1.0100731315845801,0,True
PAY006215,CUST00609,2026-04-15,16716.91,upi,expired_card,408443.32,4,3,1,18736.2025,0.75,0.8922250920377275,1,False
PAY003190,CUST00610,2026-03-23,14841.47,netbanking,card_declined,77489.89,3,3,0,9181.103333333333,1.0,1.6165235768685755,0,False
PAY004440,CUST00610,2026-04-01,12898.6,wallet,network_error,77489.89,4,3,1,10596.195,0.75,1.2172860163483212,1,True
PAY004179,CUST00612,2026-03-30,5237.61,upi,authentication_failed,329476.96,3,3,0,4797.963333333333,1.0,1.0916319354948523,0,True
PAY006661,CUST00612,2026-04-19,4287.87,wallet,card_declined,329476.96,5,4,1,5096.354,0.8,0.8413603136673786,1,False
PAY001368,CUST00613,2026-03-10,4941.9,card,network_error,387559.8,2,2,0,5594.755,1.0,0.8833094568037384,0,True
PAY003345,CUST00613,2026-03-24,2067.01,card,card_declined,387559.8,4,3,1,5503.2725,0.75,0.37559652007055805,1,False
PAY007157,CUST00613,2026-04-24,4173.76,card,card_declined,387559.8,8,6,2,5235.77625,0.75,0.7971616434143839,0,False
PAY003914,CUST00614,2026-03-28,8784.34,netbanking,network_error,378450.68,2,2,0,10671.16,1.0,0.82318510827314,0,True
PAY000168,CUST00615,2026-03-01,4372.17,card,timeout,227208.1,0,0,0,4372.17,0.0,1.0,0,True
PAY000721,CUST00616,2026-03-06,18238.53,card,insufficient_funds,284423.43,0,0,0,18238.53,0.0,1.0,0,False
PAY002909,CUST00616,2026-03-21,16668.76,wallet,authentication_failed,284423.43,2,1,1,18417.57,0.5,0.90504664839064,1,False
PAY002313,CUST00618,2026-03-17,3466.07,upi,insufficient_funds,315472.62,3,3,0,3011.3633333333332,1.0,1.1509969460122713,0,True
PAY004442,CUST00618,2026-04-01,3427.02,wallet,expired_card,315472.62,5,4,1,2869.1620000000003,0.8,1.1944323813015785,1,False
PAY000722,CUST00619,2026-03-06,3462.04,wallet,timeout,38801.7,1,1,0,3985.2,1.0,0.868724279835391,0,True
PAY006663,CUST00619,2026-04-19,2596.86,netbanking,insufficient_funds,38801.7,7,6,1,3968.027142857143,0.8571428571428571,0.6544461281406845,0,True
PAY007772,CUST00619,2026-05-01,4301.48,wallet,network_error,38801.7,9,7,2,3695.082222222222,0.7777777777777778,1.1641094138936616,1,True
PAY008549,CUST00619,2026-05-11,4710.99,upi,timeout,38801.7,11,8,3,3682.02,0.7272727272727273,1.2794580148939982,2,False
PAY009095,CUST00619,2026-05-21,3854.11,netbanking,expired_card,38801.7,12,8,4,3767.7675,0.6666666666666666,1.0229160902311516,2,False
PAY009492,CUST00619,2026-06-01,2170.15,wallet,authentication_failed,38801.7,13,8,5,3774.409230769231,0.6153846153846154,0.5749641512925507,2,False
PAY002911,CUST00620,2026-03-21,585.43,netbanking,network_error,154896.12,3,3,0,593.38,1.0,0.986602177356837,0,False
PAY003347,CUST00620,2026-03-24,745.72,upi,network_error,154896.12,4,3,1,591.3924999999999,0.75,1.2609561331941141,1,False
PAY003776,CUST00620,2026-03-27,470.15,netbanking,network_error,154896.12,5,3,2,622.258,0.6,0.7555547698864458,2,True
PAY006867,CUST00620,2026-04-21,708.14,netbanking,network_error,154896.12,8,5,3,582.0725,0.625,1.216583844795966,2,False
PAY007960,CUST00620,2026-05-03,264.77,upi,insufficient_funds,154896.12,10,6,4,603.7639999999999,0.6,0.43853227419985297,1,False
PAY008866,CUST00620,2026-05-16,400.52,netbanking,insufficient_funds,154896.12,12,7,5,571.9858333333333,0.5833333333333334,0.700227132664999,2,False
PAY009493,CUST00620,2026-06-01,382.68,card,timeout,154896.12,14,8,6,565.4564285714285,0.5714285714285714,0.6767630195076292,2,True
PAY001369,CUST00621,2026-03-10,9168.15,upi,expired_card,32805.2,1,1,0,12901.66,1.0,0.7106178584771262,0,True
PAY004061,CUST00621,2026-03-29,15032.16,card,timeout,32805.2,4,3,1,10817.7825,0.75,1.3895786867595092,1,True
PAY000591,CUST00622,2026-03-05,11072.38,netbanking,expired_card,158651.89,1,1,0,12418.74,1.0,0.8915864250318469,0,True
PAY004835,CUST00622,2026-04-04,10417.77,wallet,expired_card,158651.89,5,4,1,10086.464,0.8,1.0328465951992691,1,True
PAY006868,CUST00622,2026-04-21,10776.14,wallet,card_declined,158651.89,8,6,2,9808.8625,0.75,1.0986126067115325,1,False
PAY007608,CUST00622,2026-04-29,11442.41,wallet,expired_card,158651.89,9,6,3,9916.337777777777,0.6666666666666666,1.1538947398143402,2,False
PAY000592,CUST00623,2026-03-05,7625.73,card,card_declined,33160.58,0,0,0,7625.73,0.0,1.0,0,True
PAY001522,CUST00623,2026-03-11,6250.36,netbanking,timeout,33160.58,1,0,1,7625.73,0.0,0.8196408737261875,1,True
PAY005646,CUST00623,2026-04-10,8462.38,wallet,expired_card,33160.58,6,4,2,6625.845,0.6666666666666666,1.277177476985954,1,True
PAY007261,CUST00623,2026-04-25,4928.73,card,network_error,33160.58,8,5,3,6730.50125,0.625,0.7322976130492509,1,False
PAY003777,CUST00625,2026-03-27,15780.76,upi,card_declined,428370.22,2,2,0,19596.435,1.0,0.8052872882235977,0,True
PAY002751,CUST00626,2026-03-20,7426.96,netbanking,authentication_failed,255998.57,3,3,0,6436.306666666666,1.0,1.1539164282621712,0,False
PAY008550,CUST00627,2026-05-11,8251.36,wallet,authentication_failed,279386.6,8,8,0,8816.32375,1.0,0.9359184433307591,0,True
PAY001371,CUST00628,2026-03-10,14079.39,netbanking,authentication_failed,448459.0,0,0,0,14079.39,0.0,1.0,0,True
PAY002053,CUST00628,2026-03-15,6463.52,card,authentication_failed,448459.0,1,0,1,14079.39,0.0,0.4590767071584778,1,False
PAY009306,CUST00628,2026-05-26,11414.6,wallet,network_error,448459.0,8,6,2,10797.911250000001,0.75,1.0571118557767363,0,True
PAY009668,CUST00628,2026-06-08,9635.26,upi,authentication_failed,448459.0,10,7,3,10462.243,0.7,0.920955477711615,1,True
PAY001636,CUST00630,2026-03-12,3820.14,wallet,authentication_failed,164155.75,2,2,0,3319.9300000000003,1.0,1.1506688394032403,0,True
PAY003053,CUST00630,2026-03-22,4195.35,wallet,card_declined,164155.75,3,2,1,3486.6666666666665,0.6666666666666666,1.2032552581261953,1,True
PAY008617,CUST00630,2026-05-12,2826.01,card,insufficient_funds,164155.75,10,8,2,3267.654,0.8,0.8648437074427098,0,False
PAY001186,CUST00631,2026-03-09,6302.63,netbanking,expired_card,79676.23,1,1,0,6724.55,1.0,0.9372567681108773,0,True
PAY002054,CUST00631,2026-03-15,6871.97,netbanking,card_declined,79676.23,2,1,1,6513.59,0.5,1.0550203497610382,1,False
PAY004586,CUST00631,2026-04-02,4581.09,upi,card_declined,79676.23,4,2,2,6397.84,0.5,0.7160369749790554,2,False
PAY005264,CUST00631,2026-04-07,6251.56,upi,authentication_failed,79676.23,6,3,3,6197.34,0.5,1.0087489148570195,3,False
PAY002609,CUST00634,2026-03-19,14515.72,upi,timeout,254751.76,1,1,0,17917.08,1.0,0.8101610307036636,0,True
PAY003349,CUST00634,2026-03-24,10861.64,upi,insufficient_funds,254751.76,2,1,1,16216.400000000001,0.5,0.6697935423398533,1,True
PAY005521,CUST00634,2026-04-09,12656.52,upi,network_error,254751.76,4,2,2,13424.87,0.5,0.9427666711111541,2,False
PAY006338,CUST00634,2026-04-16,9543.36,netbanking,authentication_failed,254751.76,6,3,3,12483.35,0.5,0.7644870968129549,3,True
PAY000063,CUST00635,2026-02-28,4469.32,upi,authentication_failed,127633.14,0,0,0,4469.32,0.0,1.0,0,True
PAY001637,CUST00635,2026-03-12,3525.11,netbanking,card_declined,127633.14,2,1,1,5212.615,0.5,0.6762651759241763,1,True
PAY000723,CUST00637,2026-03-06,6746.17,wallet,expired_card,83579.37,0,0,0,6746.17,0.0,1.0,0,False
PAY004444,CUST00637,2026-04-01,4513.68,upi,authentication_failed,83579.37,3,2,1,5039.166666666667,0.6666666666666666,0.8957195303456259,1,False
PAY007682,CUST00637,2026-04-30,3943.46,card,network_error,83579.37,6,4,2,5123.745,0.6666666666666666,0.7696440786963442,1,True
PAY009589,CUST00637,2026-06-04,5317.11,netbanking,expired_card,83579.37,11,8,3,4579.5427272727275,0.7272727272727273,1.1610569693639519,0,True
PAY009669,CUST00637,2026-06-08,4363.92,card,authentication_failed,83579.37,12,8,4,4641.006666666667,0.6666666666666666,0.9402959990002169,1,True
PAY004718,CUST00638,2026-04-03,2975.86,upi,card_declined,145032.32,4,4,0,3144.9474999999998,1.0,0.9462351915254549,0,True
PAY006441,CUST00638,2026-04-17,2964.07,upi,timeout,145032.32,6,5,1,2991.5249999999996,0.8333333333333334,0.9908224066320691,1,True
PAY007879,CUST00638,2026-05-02,2436.14,card,insufficient_funds,145032.32,9,7,2,3027.54,0.7777777777777778,0.8046598888866868,2,True
PAY008619,CUST00638,2026-05-12,2103.24,upi,authentication_failed,145032.32,10,7,3,2968.4,0.7,0.7085433230022907,2,True
PAY002752,CUST00639,2026-03-20,14974.07,card,card_declined,172491.74,2,2,0,13542.529999999999,1.0,1.1057069838501374,0,True
PAY004183,CUST00639,2026-03-30,13638.08,upi,timeout,172491.74,4,3,1,12012.8925,0.75,1.1352869427575416,1,True
PAY000483,CUST00641,2026-03-04,20670.08,netbanking,authentication_failed,37626.37,1,1,0,14635.76,1.0,1.4122997370823245,0,False
